item_name,canonical_key,buddy_url,page_data_url,cache_file_name,current_status,http_status,source_status,fetched_at,evidence_age_days,recheck_state,suggested_recheck_date,recheck_reason,manual_next_action,flags,notes
Belt of Freedom,belt of freedom,https://buddy.farm/i/belt-of-freedom/,https://buddy.farm/page-data/i/belt-of-freedom/page-data.json,belt-of-freedom__belt-of-freedom.json,skip_fresh,200,sources_blank,2026-06-05T02:33:07.093Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Owl Guard Belt,owl guard belt,https://buddy.farm/i/owl-guard-belt/,https://buddy.farm/page-data/i/owl-guard-belt/page-data.json,owl-guard-belt__owl-guard-belt.json,skip_fresh,200,sources_blank,2026-06-05T02:35:11.796Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Gary's Diary Page 12,gary's diary page 12,https://buddy.farm/i/gary-s-diary-page-12/,https://buddy.farm/page-data/i/gary-s-diary-page-12/page-data.json,gary-s-diary-page-12__gary-s-diary-page-12.json,skip_fresh,200,sources_blank,2026-06-05T02:35:11.796Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Fuji Apple,fuji apple,https://buddy.farm/i/fuji-apple/,https://buddy.farm/page-data/i/fuji-apple/page-data.json,fuji-apple__fuji-apple.json,skip_fresh,200,sources_blank,2026-06-05T02:35:11.796Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Beatrix's Booming Brawl Box 02,beatrix's booming brawl box 02,https://buddy.farm/i/beatrix-s-booming-brawl-box-02/,https://buddy.farm/page-data/i/beatrix-s-booming-brawl-box-02/page-data.json,beatrix-s-booming-brawl-box-02__beatrix-s-booming-brawl-box-02.json,skip_fresh,200,sources_blank,2026-06-05T02:35:11.796Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Velocity Belt,velocity belt,https://buddy.farm/i/velocity-belt/,https://buddy.farm/page-data/i/velocity-belt/page-data.json,velocity-belt__velocity-belt.json,skip_fresh,200,sources_blank,2026-06-05T02:35:11.796Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Calcifite,calcifite,https://buddy.farm/i/calcifite/,https://buddy.farm/page-data/i/calcifite/page-data.json,calcifite__calcifite.json,skip_fresh,200,sources_blank,2026-06-05T02:35:11.796Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Baba's Snack Pack,baba's snack pack,https://buddy.farm/i/baba-s-snack-pack/,https://buddy.farm/page-data/i/baba-s-snack-pack/page-data.json,baba-s-snack-pack__baba-s-snack-pack.json,skip_fresh,200,sources_blank,2026-06-05T02:35:11.796Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Gare Bear,gare bear,https://buddy.farm/i/gare-bear/,https://buddy.farm/page-data/i/gare-bear/page-data.json,gare-bear__gare-bear.json,skip_fresh,200,sources_blank,2026-06-05T02:37:16.422Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Swamp Algae,swamp algae,https://buddy.farm/i/swamp-algae/,https://buddy.farm/page-data/i/swamp-algae/page-data.json,swamp-algae__swamp-algae.json,skip_fresh,200,sources_blank,2026-06-05T02:37:16.422Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Spring Basket 01,spring basket 01,https://buddy.farm/i/spring-basket-01/,https://buddy.farm/page-data/i/spring-basket-01/page-data.json,spring-basket-01__spring-basket-01.json,skip_fresh,200,sources_blank,2026-06-05T02:37:16.422Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Bone 04,bone 04,https://buddy.farm/i/bone-04/,https://buddy.farm/page-data/i/bone-04/page-data.json,bone-04__bone-04.json,skip_fresh,200,sources_blank,2026-06-05T02:37:16.422Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Red Mushrooms,red mushrooms,https://buddy.farm/i/red-mushrooms/,https://buddy.farm/page-data/i/red-mushrooms/page-data.json,red-mushrooms__red-mushrooms.json,skip_fresh,200,sources_blank,2026-06-05T02:37:16.422Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Egg of Duck,egg of duck,https://buddy.farm/i/egg-of-duck/,https://buddy.farm/page-data/i/egg-of-duck/page-data.json,egg-of-duck__egg-of-duck.json,skip_fresh,200,sources_blank,2026-06-05T02:39:21.181Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Buddy's Beach Bag,buddy's beach bag,https://buddy.farm/i/buddy-s-beach-bag/,https://buddy.farm/page-data/i/buddy-s-beach-bag/page-data.json,buddy-s-beach-bag__buddy-s-beach-bag.json,skip_fresh,200,sources_blank,2026-06-05T02:39:21.181Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Holiday Cheer Bundle 01,holiday cheer bundle 01,https://buddy.farm/i/holiday-cheer-bundle-01/,https://buddy.farm/page-data/i/holiday-cheer-bundle-01/page-data.json,holiday-cheer-bundle-01__holiday-cheer-bundle-01.json,skip_fresh,200,sources_blank,2026-06-05T02:39:21.181Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Corn Speedrun Trophy,corn speedrun trophy,https://buddy.farm/i/corn-speedrun-trophy/,https://buddy.farm/page-data/i/corn-speedrun-trophy/page-data.json,corn-speedrun-trophy__corn-speedrun-trophy.json,skip_fresh,200,sources_blank,2026-06-05T02:41:25.968Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Sol Orb,sol orb,https://buddy.farm/i/sol-orb/,https://buddy.farm/page-data/i/sol-orb/page-data.json,sol-orb__sol-orb.json,skip_fresh,200,sources_blank,2026-06-05T02:41:25.968Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Santa Buddy Doll,santa buddy doll,https://buddy.farm/i/santa-buddy-doll/,https://buddy.farm/page-data/i/santa-buddy-doll/page-data.json,santa-buddy-doll__santa-buddy-doll.json,skip_fresh,200,sources_blank,2026-06-05T02:41:25.968Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Gary's Diary Page 86,gary's diary page 86,https://buddy.farm/i/gary-s-diary-page-86/,https://buddy.farm/page-data/i/gary-s-diary-page-86/page-data.json,gary-s-diary-page-86__gary-s-diary-page-86.json,skip_fresh,200,sources_blank,2026-06-05T02:41:25.968Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Farmiversary Trophy 01,farmiversary trophy 01,https://buddy.farm/i/farmiversary-trophy-01/,https://buddy.farm/page-data/i/farmiversary-trophy-01/page-data.json,farmiversary-trophy-01__farmiversary-trophy-01.json,skip_fresh,200,sources_blank,2026-06-05T02:41:25.968Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe new item; cache Buddy page evidence when available.; Cached evidence is newer than 30 days.
Apple Ant Buddy Doll,apple ant buddy doll,https://buddy.farm/i/apple-ant-buddy-doll/,https://buddy.farm/page-data/i/apple-ant-buddy-doll/page-data.json,apple-ant-buddy-doll__apple-ant-buddy-doll.json,skip_fresh,200,sources_blank,2026-06-05T02:43:30.554Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Unicorn Key,unicorn key,https://buddy.farm/i/unicorn-key/,https://buddy.farm/page-data/i/unicorn-key/page-data.json,unicorn-key__unicorn-key.json,skip_fresh,200,sources_blank,2026-06-05T02:43:30.554Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Toxic Tendrils,toxic tendrils,https://buddy.farm/i/toxic-tendrils/,https://buddy.farm/page-data/i/toxic-tendrils/page-data.json,toxic-tendrils__toxic-tendrils.json,skip_fresh,200,sources_blank,2026-06-05T02:43:30.554Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Safety Mask,safety mask,https://buddy.farm/i/safety-mask/,https://buddy.farm/page-data/i/safety-mask/page-data.json,safety-mask__safety-mask.json,skip_fresh,200,sources_blank,2026-06-05T02:43:30.554Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Frozen Buddy Doll,frozen buddy doll,https://buddy.farm/i/frozen-buddy-doll/,https://buddy.farm/page-data/i/frozen-buddy-doll/page-data.json,frozen-buddy-doll__frozen-buddy-doll.json,skip_fresh,200,sources_blank,2026-06-05T02:43:30.554Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Blubberfish,blubberfish,https://buddy.farm/i/blubberfish/,https://buddy.farm/page-data/i/blubberfish/page-data.json,blubberfish__blubberfish.json,skip_fresh,200,sources_blank,2026-06-05T02:43:30.554Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Quicksilver's Ring,quicksilver's ring,https://buddy.farm/i/quicksilver-s-ring/,https://buddy.farm/page-data/i/quicksilver-s-ring/page-data.json,quicksilver-s-ring__quicksilver-s-ring.json,skip_fresh,200,sources_blank,2026-06-05T02:43:30.554Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Scythe of Dewstar,scythe of dewstar,https://buddy.farm/i/scythe-of-dewstar/,https://buddy.farm/page-data/i/scythe-of-dewstar/page-data.json,scythe-of-dewstar__scythe-of-dewstar.json,skip_fresh,200,sources_blank,2026-06-05T02:43:30.554Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Spooky Slime,spooky slime,https://buddy.farm/i/spooky-slime/,https://buddy.farm/page-data/i/spooky-slime/page-data.json,spooky-slime__spooky-slime.json,skip_fresh,200,sources_blank,2026-06-05T02:45:35.655Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Cupid Buddy Doll,cupid buddy doll,https://buddy.farm/i/cupid-buddy-doll/,https://buddy.farm/page-data/i/cupid-buddy-doll/page-data.json,cupid-buddy-doll__cupid-buddy-doll.json,skip_fresh,200,sources_blank,2026-06-05T02:45:35.655Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Support's Ticket,support's ticket,https://buddy.farm/i/support-s-ticket/,https://buddy.farm/page-data/i/support-s-ticket/page-data.json,support-s-ticket__support-s-ticket.json,skip_fresh,200,sources_blank,2026-06-05T02:45:35.655Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Heart-shaped Box 02,heart-shaped box 02,https://buddy.farm/i/heart-shaped-box-02/,https://buddy.farm/page-data/i/heart-shaped-box-02/page-data.json,heart-shaped-box-02__heart-shaped-box-02.json,skip_fresh,200,sources_blank,2026-06-05T02:45:35.655Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Sling Blade,sling blade,https://buddy.farm/i/sling-blade/,https://buddy.farm/page-data/i/sling-blade/page-data.json,sling-blade__sling-blade.json,skip_fresh,200,sources_blank,2026-06-05T02:45:35.655Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Lava Ring,lava ring,https://buddy.farm/i/lava-ring/,https://buddy.farm/page-data/i/lava-ring/page-data.json,lava-ring__lava-ring.json,skip_fresh,200,sources_blank,2026-06-05T02:47:40.178Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Spring Basket 02,spring basket 02,https://buddy.farm/i/spring-basket-02/,https://buddy.farm/page-data/i/spring-basket-02/page-data.json,spring-basket-02__spring-basket-02.json,skip_fresh,200,sources_blank,2026-06-05T02:47:40.178Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Broken Bangle,broken bangle,https://buddy.farm/i/broken-bangle/,https://buddy.farm/page-data/i/broken-bangle/page-data.json,broken-bangle__broken-bangle.json,skip_fresh,200,sources_blank,2026-06-05T02:49:44.480Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Heart-shaped Box 03,heart-shaped box 03,https://buddy.farm/i/heart-shaped-box-03/,https://buddy.farm/page-data/i/heart-shaped-box-03/page-data.json,heart-shaped-box-03__heart-shaped-box-03.json,skip_fresh,200,sources_blank,2026-06-05T02:49:44.480Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Farmiversary Trophy 06,farmiversary trophy 06,https://buddy.farm/i/farmiversary-trophy-06/,https://buddy.farm/page-data/i/farmiversary-trophy-06/page-data.json,farmiversary-trophy-06__farmiversary-trophy-06.json,skip_fresh,200,sources_blank,2026-06-05T02:49:44.480Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe new item; cache Buddy page evidence when available.; Cached evidence is newer than 30 days.
Birthday Surprise Box 05,birthday surprise box 05,https://buddy.farm/i/birthday-surprise-box-05/,https://buddy.farm/page-data/i/birthday-surprise-box-05/page-data.json,birthday-surprise-box-05__birthday-surprise-box-05.json,skip_fresh,200,sources_blank,2026-06-05T02:49:44.480Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe new item; cache Buddy page evidence when available.; Cached evidence is newer than 30 days.
Splatfish,splatfish,https://buddy.farm/i/splatfish/,https://buddy.farm/page-data/i/splatfish/page-data.json,splatfish__splatfish.json,skip_fresh,200,sources_blank,2026-06-05T02:49:44.480Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Briomine,briomine,https://buddy.farm/i/briomine/,https://buddy.farm/page-data/i/briomine/page-data.json,briomine__briomine.json,skip_fresh,200,sources_blank,2026-06-05T02:49:44.480Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Stones of Gallodor,stones of gallodor,https://buddy.farm/i/stones-of-gallodor/,https://buddy.farm/page-data/i/stones-of-gallodor/page-data.json,stones-of-gallodor__stones-of-gallodor.json,skip_fresh,200,sources_blank,2026-06-05T02:51:48.889Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Movember Buddy Doll,movember buddy doll,https://buddy.farm/i/movember-buddy-doll/,https://buddy.farm/page-data/i/movember-buddy-doll/page-data.json,movember-buddy-doll__movember-buddy-doll.json,skip_fresh,200,sources_blank,2026-06-05T02:51:48.889Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Mana Scarab,mana scarab,https://buddy.farm/i/mana-scarab/,https://buddy.farm/page-data/i/mana-scarab/page-data.json,mana-scarab__mana-scarab.json,skip_fresh,200,sources_blank,2026-06-05T02:51:48.889Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Esperium,esperium,https://buddy.farm/i/esperium/,https://buddy.farm/page-data/i/esperium/page-data.json,esperium__esperium.json,skip_fresh,200,sources_blank,2026-06-05T02:51:48.889Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Cheese Wheel,cheese wheel,https://buddy.farm/i/cheese-wheel/,https://buddy.farm/page-data/i/cheese-wheel/page-data.json,cheese-wheel__cheese-wheel.json,skip_fresh,200,sources_blank,2026-06-05T02:51:48.889Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Birthday Present,birthday present,https://buddy.farm/i/birthday-present/,https://buddy.farm/page-data/i/birthday-present/page-data.json,birthday-present__birthday-present.json,skip_fresh,200,sources_blank,2026-06-05T02:51:48.889Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
VIP Card,vip card,https://buddy.farm/i/vip-card/,https://buddy.farm/page-data/i/vip-card/page-data.json,vip-card__vip-card.json,skip_fresh,200,sources_blank,2026-06-05T02:53:54.182Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Gold Slimeback,gold slimeback,https://buddy.farm/i/gold-slimeback/,https://buddy.farm/page-data/i/gold-slimeback/page-data.json,gold-slimeback__gold-slimeback.json,skip_fresh,200,sources_blank,2026-06-05T02:53:54.182Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Bird Skull 01,bird skull 01,https://buddy.farm/i/bird-skull-01/,https://buddy.farm/page-data/i/bird-skull-01/page-data.json,bird-skull-01__bird-skull-01.json,skip_fresh,200,sources_blank,2026-06-05T02:53:54.182Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Fish Flakes,fish flakes,https://buddy.farm/i/fish-flakes/,https://buddy.farm/page-data/i/fish-flakes/page-data.json,fish-flakes__fish-flakes.json,skip_fresh,200,sources_blank,2026-06-05T02:53:54.182Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe new item; cache Buddy page evidence when available.; Cached evidence is newer than 30 days.
Expired Ticket,expired ticket,https://buddy.farm/i/expired-ticket/,https://buddy.farm/page-data/i/expired-ticket/page-data.json,expired-ticket__expired-ticket.json,skip_fresh,200,sources_blank,2026-06-05T02:53:54.182Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Frozen Chest 03,frozen chest 03,https://buddy.farm/i/frozen-chest-03/,https://buddy.farm/page-data/i/frozen-chest-03/page-data.json,frozen-chest-03__frozen-chest-03.json,skip_fresh,200,sources_blank,2026-06-05T02:53:54.182Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Certificate of Pumpkin Giving,certificate of pumpkin giving,https://buddy.farm/i/certificate-of-pumpkin-giving/,https://buddy.farm/page-data/i/certificate-of-pumpkin-giving/page-data.json,certificate-of-pumpkin-giving__certificate-of-pumpkin-giving.json,skip_fresh,200,sources_blank,2026-06-05T02:55:58.863Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Box of Chocolate 02,box of chocolate 02,https://buddy.farm/i/box-of-chocolate-02/,https://buddy.farm/page-data/i/box-of-chocolate-02/page-data.json,box-of-chocolate-02__box-of-chocolate-02.json,skip_fresh,200,sources_blank,2026-06-05T02:55:58.863Z,1,sources_blank,2026-07-03,Buddy page currently has no known non-empty source sections.,"Wait until the suggested date, then recheck in a bounded manual cache run.",sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
